survey_Id;Country;D9_3_1_O_college_area_other;D9_3_1_O_college_area_other_spelling;D9_3_1_O_college_area_other_translate_es;D9_3_2_O_master_area_other;D9_3_2_O_master_area_other_spelling;D9_3_2_O_master_area_other_translate_es;D9_3_3_O_doctorate_area_other;D9_3_3_O_doctorate_area_other_spelling;D9_3_3_O_doctorate_area_other_translate_es;D9_3_4_O_postdoc_area_other;D9_3_4_O_postdoc_area_other_spelling;D9_3_4_O_postdoc_area_other_translate_es
BRA05990;Brasil;;;;Vzznzb;Vzznzb;Vzznzb;;;;;;
BRA05991;Brasil;;;;;;;;;;;;
BRA05992;Brasil;administração;Administração;Administración;;;;;;;;;
BRA05993;Brasil;Aggaba;Aggaba;Aggaba;;;;;;;;;
BRA05994;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA05995;Brasil;;;;;;;;;;;;
BRA05996;Brasil;;;;;;;;;;Agronomia;Agronomia;Agronomía
BRA05997;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA05998;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA05999;Brasil;Jurídica;Jurídica;Jurídica;;;;;;;;;
BRA06000;Brasil;administração;Administração;Administración;;;;;;;;;
BRA06001;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06002;Brasil;;;;;;;;;;;;
BRA06003;Brasil;;;;;;;;;;;;
BRA06004;Brasil;Psicologia;Psicologia;Psicología;;;;;;;;;
BRA06005;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06006;Brasil;;;;;;;;;;;;
BRA06007;Brasil;Logística;Logística;Logística;;;;;;;;;
BRA06008;Brasil;;;;;;;;;;;;
BRA06009;Brasil;;;;;;;;;;;;
BRA06010;Brasil;;;;;;;;;;;;
BRA06011;Brasil;;;;;;;;;;;;
BRA06012;Brasil;Tecnólogo em Gestão Pública;Tecnólogo em Gestão Pública;Tecnólogo en Gestión Pública;;;;;;;;;
BRA06013;Brasil;;;;;;;;;;;;
BRA06014;Brasil;;;;;;;;;;;;
BRA06015;Brasil;;;;;;;;;;;;
BRA06016;Brasil;adminstraçao;Adminstraçao;Administración;;;;;;;;;
BRA06017;Brasil;Logística;Logística;Logística;;;;;;;;;
BRA06018;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06019;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06020;Brasil;;;;Svajsb;Svajsb;Svajsb;;;;;;
BRA06021;Brasil;Contábeis;Contábeis;Contables;;;;;;;;;
BRA06022;Brasil;;;;;;;;;;;;
BRA06023;Brasil;Farmacia;Farmácia;Farmacia;;;;;;;;;
BRA06024;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06025;Brasil;administração;Administração;Administración;;;;;;;;;
BRA06026;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06027;Brasil;;;;;;;;;;;;
BRA06028;Brasil;Estética;Estética;Estética;;;;;;;;;
BRA06029;Brasil;Música;Música;Música;;;;;;;;;
BRA06030;Brasil;;;;;;;;;;;;
BRA06031;Brasil;;;;;;;;;;;;
BRA06032;Brasil;;;;;;;;;;;;
BRA06033;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06034;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06035;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06036;Brasil;;;;;;;;;;;;
BRA06037;Brasil;Farmácia;Farmácia;Farmacia;;;;;;;;;
BRA06038;Brasil;Logística;Logística;Logística;;;;;;;;;
BRA06039;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06040;Brasil;Recursos humanos;Recursos Humanos;Recursos Humanos;;;;;;;;;
BRA06041;Brasil;;;;;;;;;;;;
BRA06042;Brasil;quimica tecnologica;Química Tecnologica;Química Tecnológica;;;;;;;;;
BRA06043;Brasil;;;;;;;;;;;;
BRA06044;Brasil;;;;;;;;;;;;
BRA06045;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06046;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06047;Brasil;;;;;;;;;;;;
BRA06048;Brasil;;;;;;;;;;;;
BRA06049;Brasil;CONTABILIDADE;Contabilidade;Contabilidad;;;;;;;;;
BRA06050;Brasil;;;;;;;;;;;;
BRA06051;Brasil;;;;;;;;;;;;
BRA06052;Brasil;;;;;;;;;;;;
BRA06053;Brasil;ADMINISTRAÇÃO;Administração;Administración;;;;;;;;;
BRA06054;Brasil;;;;;;;;;;;;
BRA06055;Brasil;Recursos Humanos;Recursos Humanos;Recursos Humanos;;;;;;;;;
BRA06056;Brasil;;;;;;;;;;;;
BRA06057;Brasil;;;;;;;;;;;;
BRA06058;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06059;Brasil;Logística;Logística;Logística;;;;;;;;;
BRA06060;Brasil;;;;;;;;;;;;
BRA06061;Brasil;;;;;;;;;;;;
BRA06062;Brasil;Zbznsn;Zbznsn;Zbznsn;;;;;;;;;
BRA06063;Brasil;;;;;;;;;;;;
BRA06064;Brasil;;;;;;;;;;;;
BRA06065;Brasil;Medicina Veterinária e Administração;Medicina Veterinária e Administração;Medicina Veterinaria y Administración;;;;;;;;;
BRA06066;Brasil;;;;;;;;;;;;
BRA06067;Brasil;;;;;;;;;;;;
BRA06068;Brasil;;;;;;;;;;;;
BRA06069;Brasil;Contabilidade;Contabilidade;Contabilidad;;;;;;;;;
BRA06070;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06071;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06072;Brasil;Ciência da Informação;Ciência da Informação;Ciencia de la Información;;;;;;;;;
BRA06073;Brasil;;;;Ensino;Ensino;Enseñanza;;;;;;
BRA06074;Brasil;;;;;;;;;;;;
BRA06075;Brasil;Ciências Econômicas;Ciências Econômicas;Ciencias Económicas;;;;;;;;;
BRA06076;Brasil;ADMINISTRAÇÃO;Administração;Administración;;;;;;;;;
BRA06077;Brasil;Fisioterapia;Fisioterapia;Fisioterapia;;;;;;;;;
BRA06078;Brasil;;;;;;;;;;;;
BRA06079;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06080;Brasil;;;;;;;;;;;;
BRA06081;Brasil;;;;;;;;;;;;
BRA06082;Brasil;administração;Administração;Administración;;;;;;;;;
BRA06083;Brasil;;;;;;;;;;;;
BRA06084;Brasil;;;;;;;;;;;;
BRA06085;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06086;Brasil;;;;;;;;;;;;
BRA06087;Brasil;;;;;;;;;;;;
BRA06088;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06089;Brasil;;;;;;;;;;;;
BRA06090;Brasil;;;;;;;;;;;;
BRA06091;Brasil;;;;;;;;;;;;
BRA06092;Brasil;Design de interiores;Design de Interiores;Diseño de Interiores;;;;;;;;;
BRA06093;Brasil;;;;;;;;;;;;
BRA06094;Brasil;Logística;Logística;Logística;;;;;;;;;
BRA06095;Brasil;;;;;;;;;;;;
BRA06096;Brasil;Recursos humanos;Recursos Humanos;Recursos Humanos;;;;;;;;;
BRA06097;Brasil;;;;;;;;;;;;
BRA06098;Brasil;;;;;;;;;;;;
BRA06099;Brasil;;;;;;;;;;;;
BRA06100;Brasil;;;;;;;;;;;;
BRA06101;Brasil;;;;;;;;;;;;
BRA06102;Brasil;;;;Hddbdb;Hddbdb;Hddbdb;;;;;;
BRA06103;Brasil;;;;;;;;;;;;
BRA06104;Brasil;;;;;;;;;;;;
BRA06105;Brasil;Exatas;Exatas;Exactas;;;;;;;;;
BRA06106;Brasil;;;;Vznzdn;Vznzdn;Vznzdn;;;;;;
BRA06107;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06108;Brasil;Gestão de Recursos Humanos;Gestão de Recursos Humanos;Gestión de Recursos Humanos;;;;;;;;;
BRA06109;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06110;Brasil;adm;Administração;Administración;;;;;;;;;
BRA06111;Brasil;contabilidade;Contabilidade;Contabilidad;;;;;;;;;
BRA06112;Brasil;;;;;;;;;;;;
BRA06113;Brasil;;;;;;;;;;;;
BRA06114;Brasil;;;;DIREITO;Direito;Derecho;;;;;;
BRA06115;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06116;Brasil;;;;;;;;;;;;
BRA06117;Brasil;forex;Forex;Forex;;;;;;;;;
BRA06118;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06119;Brasil;;;;;;;;;;;;
BRA06120;Brasil;;;;;;;;;;;;
BRA06121;Brasil;;;;;;;;;;;;
BRA06122;Brasil;;;;;;;;;;;;
BRA06123;Brasil;Saúde;Saúde;Salud;;;;;;;;;
BRA06124;Brasil;Administrativo;Administrativo;Administrativo;;;;;;;;;
BRA06125;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06126;Brasil;direito;Direito;Derecho;;;;;;;;;
BRA06127;Brasil;;;;;;;;;;;;
BRA06128;Brasil;;;;;;;;;;;;
BRA06129;Brasil;;;;;;;;;;;;
BRA06130;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06131;Brasil;;;;;;;;;;;;
BRA06132;Brasil;;;;;;;;;;;;
BRA06133;Brasil;;;;;;;;;;;;
BRA06134;Brasil;Design;Design;Diseño;;;;;;;;;
BRA06135;Brasil;Saúde;Saúde;Salud;;;;;;;;;
BRA06136;Brasil;Arquivologia;Arquivologia;Archivología;;;;;;;;;
BRA06137;Brasil;Segurança Pública;Segurança Pública;Seguridad Pública;;;;;;;;;
BRA06138;Brasil;;;;;;;;;;;;
BRA06139;Brasil;Bzzmzb;Bzzmzb;Bzzmzb;;;;;;;;;
BRA06140;Brasil;;;;Matemática Aplicada;Matemática Aplicada;Matemáticas Aplicadas;;;;;;
BRA06141;Brasil;;;;;;;;;;;;
BRA06142;Brasil;;;;;;;;;;;;
BRA06143;Brasil;;;;;;;;;;;;
BRA06144;Brasil;;;;;;;;;;;;
BRA06145;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06146;Brasil;;;;;;;;;;;;
BRA06147;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06148;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06149;Brasil;;;;;;;;;;;;
BRA06150;Brasil;direito;Direito;Derecho;;;;;;;;;
BRA06151;Brasil;;;;;;;;;;;;
BRA06152;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06153;Brasil;Arquivologia;Arquivologia;Archivología;;;;;;;;;
BRA06154;Brasil;;;;;;;;;;;;
BRA06155;Brasil;;;;;;;;;;;;
BRA06156;Brasil;;;;;;;;;;;;
BRA06157;Brasil;;;;;;;;;;;;
BRA06158;Brasil;;;;;;;;;;;;
BRA06159;Brasil;;;;;;;;;;;;
BRA06160;Brasil;;;;;;;;;;;;
BRA06161;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06162;Brasil;logistica;Logística;Logística;;;;;;;;;
BRA06163;Brasil;;;;;;;;;;;;
BRA06164;Brasil;;;;;;;;;;;;
BRA06165;Brasil;;;;;;;;;;;;
BRA06166;Brasil;Exatad;Exatad;Exatad;;;;;;;;;
BRA06167;Brasil;construção;Construção;Construcción;;;;;;;;;
BRA06168;Brasil;;;;;;;;;;;;
BRA06169;Brasil;;;;;;;;;;;;
BRA06170;Brasil;agrárias;Agrárias;Ciencias Agrarias;;;;;;;;;
BRA06171;Brasil;zootecnia;Zootecnia;Zootecnia;;;;;;;;;
BRA06172;Brasil;;;;;;;;;;;;
BRA06173;Brasil;ADMINISTRAÇÃO;Administração;Administración;;;;;;;;;
BRA06174;Brasil;Imóveis;Imóveis;Inmuebles;;;;;;;;;
BRA06175;Brasil;;;;;;;;;;;;
BRA06176;Brasil;;;;;;;;;;;;
BRA06177;Brasil;;;;;;;;;;;;
BRA06178;Brasil;;;;;;;;;;;;
BRA06179;Brasil;;;;;;;;;;;;
BRA06180;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06181;Brasil;;;;;;;;;;;;
BRA06182;Brasil;;;;;;;;;;;;
BRA06183;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06184;Brasil;;;;;;;;;;;;
BRA06185;Brasil;;;;;;;;;;;;
BRA06186;Brasil;;;;;;;;;;;;
BRA06187;Brasil;;;;;;;;;;;;
BRA06188;Brasil;Saúde;Saúde;Salud;;;;;;;;;
BRA06189;Brasil;filosofia;Filosofia;Filosofía;;;;;;;;;
BRA06190;Brasil;;;;logística;Logística;Logística;;;;;;
BRA06191;Brasil;;;;;;;;;;;;
BRA06192;Brasil;;;;;;;;;;;;
BRA06193;Brasil;Arquitetura;Arquitetura;Arquitectura;;;;;;;;;
BRA06194;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06195;Brasil;Administracao Humana;Administração Humana;Administración del Talento Humano;;;;;;;;;
BRA06196;Brasil;moda textil;Moda Textil;Moda Textil;;;;;;;;;
BRA06197;Brasil;Saúde Pública;Saúde Pública;Salud Pública;;;;;;;;;
BRA06198;Brasil;Ciência contábil;Ciência Contábil;Ciencias Contables;;;;;;;;;
BRA06199;Brasil;;;;;;;Cências Policiais de Segurança e Ordem Pública;Cências Policiais de Segurança e Ordem Pública;Ciencias Policiales de Seguridad y Orden Público;;;
BRA06200;Brasil;;;;;;;;;;;;
BRA06201;Brasil;;;;;;;;;;;;
BRA06202;Brasil;;;;;;;;;;;;
BRA06203;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06204;Brasil;;;;;;;;;;;;
BRA06205;Brasil;;;;;;;;;;;;
BRA06206;Brasil;;;;;;;;;;;;
BRA06207;Brasil;;;;gestão de pessoas;Gestão de Pessoas;Gestión de Personas;;;;;;
BRA06208;Brasil;;;;;;;;;;;;
BRA06209;Brasil;Logística;Logística;Logística;;;;;;;;;
BRA06210;Brasil;;;;;;;;;;;;
BRA06211;Brasil;engenharia;Engenharia;Ingeniería;;;;;;;;;
BRA06212;Brasil;;;;;;;;;;;;
BRA06213;Brasil;;;;;;;;;;;;
BRA06214;Brasil;Logística;Logística;Logística;;;;;;;;;
BRA06215;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06216;Brasil;;;;;;;;;;;;
BRA06217;Brasil;Administracao;Administração;Administración;;;;;;;;;
BRA06218;Brasil;administração;Administração;Administración;;;;;;;;;
BRA06219;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06220;Brasil;;;;;;;;;;;;
BRA06221;Brasil;;;;EDUCAÇÃO MUSICAL;Educação Musical;Educación Musical;;;;;;
BRA06222;Brasil;Administração de Empresas;Administração de Empresas;Administración de Empresas;;;;;;;;;
BRA06223;Brasil;;;;;;;;;;;;
BRA06224;Brasil;Ciencia sociais  Ciencia da informação;Ciência Sociais Ciência da Informação;Ciencias Sociales/Ciencia de la Información;;;;;;;;;
BRA06225;Brasil;Processos Gerênciais;Processos Gerênciais;Procesos Gerenciales;;;;;;;;;
BRA06226;Brasil;;;;;;;;;;;;
BRA06227;Brasil;Tecnico em Contabilidade;Tecnico em Contabilidade;Técnico en Contabilidad;;;;;;;;;
BRA06228;Brasil;ADMINISTRAÇÃO;Administração;Administración;;;;;;;;;
BRA06229;Brasil;;;;;;;;;;;;
BRA06230;Brasil;;;;;;;;;;;;
BRA06231;Brasil;;;;;;;;;;;;
BRA06232;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06233;Brasil;Estatística;Estatística;Estadística;Estatística;Estatística;Estadística;Estatística;Estatística;Estadística;;;
BRA06234;Brasil;;;;;;;;;;;;
BRA06235;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06236;Brasil;;;;;;;;;;;;
BRA06237;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06238;Brasil;Processos gerenciais;Processos Gerenciais;Procesos Gerenciales;;;;;;;;;
BRA06239;Brasil;;;;;;;;;;;;
BRA06240;Brasil;Análise de Sistemas;Análise de Sistemas;Análisis de Sistemas;;;;;;;;;
BRA06241;Brasil;;;;;;;;;;;;
BRA06242;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06243;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06244;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06245;Brasil;;;;;;;;;;;;
BRA06246;Brasil;;;;;;;;;;;;
BRA06247;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06248;Brasil;Profissionais qualificados;Profissionais Qualificados;Profesionales Calificados;;;;;;;;;
BRA06249;Brasil;RH;Recursos Humanos;Recursos Humanos;;;;;;;;;
BRA06250;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06251;Brasil;;;;;;;;;;;;
BRA06252;Brasil;;;;;;;;;;;;
BRA06253;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06254;Brasil;;;;;;;;;;;;
BRA06255;Brasil;;;;;;;;;;;;
BRA06256;Brasil;;;;;;;;;;;;
BRA06257;Brasil;;;;;;;;;;;;
BRA06258;Brasil;;;;;;;;;;;;
BRA06259;Brasil;;;;;;;;;;;;
BRA06260;Brasil;Matemática;Matemática;Matemáticas;;;;;;;;;
BRA06261;Brasil;;;;;;;;;;;;
BRA06262;Brasil;;;;;;;;;;;;
BRA06263;Brasil;;;;;;;;;;;;
BRA06264;Brasil;Segurança do Trabalho;Segurança do Trabalho;Seguridad del Trabajo;;;;;;;;;
BRA06265;Brasil;;;;;;;;;;;;
BRA06266;Brasil;Direito;Direito;Derecho;;;;;;;;;
BRA06267;Brasil;;;;;;;;;;;;
BRA06268;Brasil;;;;;;;;;;;;
BRA06269;Brasil;;;;;;;;;;;;
BRA06270;Brasil;;;;;;;;;;;;
BRA06271;Brasil;;;;;;;;;;;;
BRA06272;Brasil;;;;;;;;;;;;
BRA06273;Brasil;;;;;;;;;;;;
BRA06274;Brasil;;;;;;;;;;;;
BRA06275;Brasil;;;;;;;;;;;;
BRA06276;Brasil;;;;;;;;;;;;
BRA06277;Brasil;;;;;;;;;;;;
BRA06278;Brasil;;;;;;;;;;;;
BRA06279;Brasil;;;;;;;;;;;;
BRA06280;Brasil;;;;;;;;;;;;
BRA06281;Brasil;;;;;;;;;;;;
BRA06282;Brasil;;;;;;;;;;;;
BRA06283;Brasil;;;;;;;;;;;;
BRA06284;Brasil;;;;;;;;;;;;
BRA06285;Brasil;;;;;;;;;;;;
BRA06286;Brasil;;;;;;;;;;;;
BRA06287;Brasil;;;;;;;;;;;;
BRA06288;Brasil;;;;;;;;;;;;
BRA06289;Brasil;;;;;;;;;;;;
BRA06290;Brasil;;;;;;;;;;;;
BRA06291;Brasil;;;;;;;;;;;;
BRA06292;Brasil;;;;;;;;;;;;
BRA06293;Brasil;;;;;;;;;;;;
BRA06294;Brasil;;;;;;;;;;;;
BRA06295;Brasil;;;;;;;;;;;;
BRA06296;Brasil;;;;;;;;;;;;
BRA06297;Brasil;;;;;;;;;;;;
BRA06298;Brasil;;;;;;;;;;;;
BRA06299;Brasil;;;;;;;;;;;;
BRA06300;Brasil;;;;;;;;;;;;
BRA06301;Brasil;;;;;;;;;;;;
BRA06302;Brasil;;;;;;;;;;;;
BRA06303;Brasil;;;;;;;;;;;;
BRA06304;Brasil;;;;;;;;;;;;
BRA06305;Brasil;;;;;;;;;;;;
BRA06306;Brasil;;;;;;;;;;;;
BRA06307;Brasil;;;;;;;;;;;;
BRA06308;Brasil;;;;;;;;;;;;
BRA06309;Brasil;;;;;;;;;;;;
BRA06310;Brasil;;;;;;;;;;;;
BRA06311;Brasil;;;;;;;;;;;;
BRA06312;Brasil;;;;;;;;;;;;
BRA06313;Brasil;;;;;;;;;;;;
BRA06314;Brasil;;;;;;;;;;;;
BRA06315;Brasil;Administração;Administração;Administración;;;;;;;;;
BRA06316;Brasil;;;;;;;;;;;;
BRA06317;Brasil;;;;;;;;;;;;
BRA06318;Brasil;;;;;;;;;;;;
BRA06319;Brasil;;;;;;;;;;;;
BRA06320;Brasil;;;;;;;;;;;;
BRA06321;Brasil;;;;;;;;;;;;
BRA06322;Brasil;;;;;;;;;;;;
BRA06323;Brasil;;;;;;;;;;;;
BRA06324;Brasil;;;;;;;;;;;;
BRA06325;Brasil;;;;;;;;;;;;
BRA06326;Brasil;;;;;;;;;;;;
BRA06327;Brasil;;;;;;;;;;;;
BRA06328;Brasil;;;;;;;;;;;;
BRA06329;Brasil;;;;;;;;;;;;
BRA06330;Brasil;;;;;;;;;;;;
BRA06331;Brasil;;;;;;;;;;;;
BRA06332;Brasil;;;;;;;;;;;;
BRA06333;Brasil;;;;;;;;;;;;
BRA06334;Brasil;;;;;;;;;;;;
BRA06335;Brasil;;;;;;;;;;;;
BRA06336;Brasil;;;;;;;;;;;;
BRA06337;Brasil;;;;;;;;;;;;
BRA06338;Brasil;;;;;;;;;;;;
BRA06339;Brasil;;;;;;;;;;;;
BRA06340;Brasil;;;;;;;;;;;;
BRA06341;Brasil;;;;;;;;;;;;
BRA06342;Brasil;;;;;;;;;;;;
BRA06343;Brasil;;;;;;;;;;;;
BRA06344;Brasil;;;;;;;;;;;;
BRA06345;Brasil;;;;;;;;;;;;
BRA06346;Brasil;;;;;;;;;;;;
BRA06347;Brasil;;;;;;;;;;;;
BRA06348;Brasil;;;;;;;;;;;;
BRA06349;Brasil;;;;;;;;;;;;
BRA06350;Brasil;;;;;;;;;;;;
BRA06351;Brasil;;;;;;;;;;;;
BRA06352;Brasil;;;;;;;;;;;;
BRA06353;Brasil;;;;;;;;;;;;
BRA06354;Brasil;;;;;;;;;;;;
BRA06355;Brasil;;;;;;;;;;;;
BRA06356;Brasil;;;;;;;;;;;;
BRA06357;Brasil;;;;;;;;;;;;
BRA06358;Brasil;;;;;;;;;;;;
BRA06359;Brasil;;;;;;;;;;;;
BRA06360;Brasil;;;;;;;;;;;;
BRA06361;Brasil;;;;;;;;;;;;
BRA06362;Brasil;;;;;;;;;;;;
BRA06363;Brasil;;;;;;;;;;;;
BRA06364;Brasil;;;;;;;;;;;;
BRA06365;Brasil;;;;;;;;;;;;
BRA06366;Brasil;;;;;;;;;;;;
BRA06367;Brasil;;;;;;;;;;;;
BRA06368;Brasil;;;;;;;;;;;;
BRA06369;Brasil;;;;;;;;;;;;
BRA06370;Brasil;;;;;;;;;;;;
BRA06371;Brasil;;;;;;;;;;;;
BRA06372;Brasil;;;;;;;;;;;;
BRA06373;Brasil;;;;;;;;;;;;
BRA06374;Brasil;;;;;;;;;;;;
BRA06375;Brasil;;;;;;;;;;;;
BRA06376;Brasil;;;;;;;;;;;;
BRA06377;Brasil;;;;;;;;;;;;
BRA06378;Brasil;;;;;;;;;;;;
BRA06379;Brasil;;;;;;;;;;;;
BRA06380;Brasil;;;;;;;;;;;;
BRA06381;Brasil;;;;;;;;;;;;
BRA06382;Brasil;;;;;;;;;;;;
BRA06383;Brasil;;;;;;;;;;;;
BRA06384;Brasil;;;;;;;;;;;;
BRA06385;Brasil;;;;;;;;;;;;
BRA06386;Brasil;;;;;;;;;;;;
BRA06387;Brasil;;;;;;;;;;;;
BRA06388;Brasil;;;;;;;;;;;;
BRA06389;Brasil;;;;;;;;;;;;
BRA06390;Brasil;;;;;;;;;;;;
BRA06391;Brasil;;;;;;;;;;;;
BRA06392;Brasil;;;;;;;;;;;;
BRA06393;Brasil;;;;;;;;;;;;
BRA06394;Brasil;;;;;;;;;;;;
BRA06395;Brasil;;;;;;;;;;;;
BRA06396;Brasil;;;;;;;;;;;;
BRA06397;Brasil;;;;;;;;;;;;
BRA06398;Brasil;;;;;;;;;;;;
BRA06399;Brasil;;;;;;;;;;;;
BRA06400;Brasil;;;;;;;;;;;;
BRA06401;Brasil;;;;;;;;;;;;
BRA06402;Brasil;;;;;;;;;;;;
BRA06403;Brasil;;;;;;;;;;;;
BRA06404;Brasil;;;;;;;;;;;;
BRA06405;Brasil;;;;;;;;;;;;
BRA06406;Brasil;;;;;;;;;;;;
BRA06407;Brasil;;;;;;;;;;;;
BRA06408;Brasil;;;;;;;;;;;;
BRA06409;Brasil;;;;;;;;;;;;
BRA06410;Brasil;;;;;;;;;;;;
BRA06411;Brasil;;;;;;;;;;;;
BRA06412;Brasil;;;;;;;;;;;;
BRA06413;Brasil;;;;;;;;;;;;
BRA06414;Brasil;;;;;;;;;;;;
BRA06415;Brasil;;;;;;;;;;;;
BRA06416;Brasil;;;;;;;;;;;;
BRA06417;Brasil;;;;;;;;;;;;
BRA06418;Brasil;;;;;;;;;;;;
BRA06419;Brasil;;;;;;;;;;;;
BRA06420;Brasil;;;;;;;;;;;;
BRA06421;Brasil;;;;;;;;;;;;
BRA06422;Brasil;;;;;;;;;;;;
BRA06423;Brasil;;;;;;;;;;;;
BRA06424;Brasil;;;;;;;;;;;;
BRA06425;Brasil;;;;;;;;;;;;
BRA06426;Brasil;;;;;;;;;;;;
BRA06427;Brasil;;;;;;;;;;;;
BRA06428;Brasil;;;;;;;;;;;;
BRA06429;Brasil;;;;;;;;;;;;
BRA06430;Brasil;;;;;;;;;;;;
BRA06431;Brasil;;;;;;;;;;;;
BRA06432;Brasil;;;;;;;;;;;;
BRA06433;Brasil;;;;;;;;;;;;
BRA06434;Brasil;;;;;;;;;;;;
BRA06435;Brasil;;;;;;;;;;;;
BRA06436;Brasil;;;;;;;;;;;;
BRA06437;Brasil;;;;;;;;;;;;
BRA06438;Brasil;;;;;;;;;;;;
BRA06439;Brasil;;;;;;;;;;;;
BRA06440;Brasil;;;;;;;;;;;;
BRA06441;Brasil;;;;;;;;;;;;
BRA06442;Brasil;;;;;;;;;;;;
BRA06443;Brasil;;;;;;;;;;;;
BRA06444;Brasil;;;;;;;;;;;;
BRA06445;Brasil;;;;;;;;;;;;
BRA06446;Brasil;;;;;;;;;;;;
BRA06447;Brasil;;;;;;;;;;;;
BRA06448;Brasil;;;;;;;;;;;;
BRA06449;Brasil;;;;;;;;;;;;
BRA06450;Brasil;;;;;;;;;;;;
BRA06451;Brasil;;;;;;;;;;;;
BRA06452;Brasil;;;;;;;;;;;;
BRA06453;Brasil;;;;;;;;;;;;
BRA06454;Brasil;;;;;;;;;;;;
BRA06455;Brasil;;;;;;;;;;;;
BRA06456;Brasil;;;;;;;;;;;;
BRA06457;Brasil;;;;;;;;;;;;
BRA06458;Brasil;;;;;;;;;;;;
BRA06459;Brasil;;;;;;;;;;;;
BRA06460;Brasil;;;;;;;;;;;;
BRA06461;Brasil;;;;;;;;;;;;
BRA06462;Brasil;;;;;;;;;;;;
BRA06463;Brasil;;;;;;;;;;;;
BRA06464;Brasil;;;;;;;;;;;;
BRA06465;Brasil;;;;;;;;;;;;
BRA06466;Brasil;;;;;;;;;;;;
BRA06467;Brasil;;;;;;;;;;;;
BRA06468;Brasil;;;;;;;;;;;;
BRA06469;Brasil;;;;;;;;;;;;
BRA06470;Brasil;;;;;;;;;;;;
BRA06471;Brasil;;;;;;;;;;;;
BRA06472;Brasil;;;;;;;;;;;;
BRA06473;Brasil;;;;;;;;;;;;
BRA06474;Brasil;;;;;;;;;;;;
BRA06475;Brasil;;;;;;;;;;;;
BRA06476;Brasil;;;;;;;;;;;;
BRA06477;Brasil;;;;;;;;;;;;
BRA06478;Brasil;;;;;;;;;;;;
BRA06479;Brasil;;;;;;;;;;;;
BRA06480;Brasil;;;;;;;;;;;;
BRA06481;Brasil;;;;;;;;;;;;
BRA06482;Brasil;;;;;;;;;;;;
BRA06483;Brasil;;;;;;;;;;;;
BRA06484;Brasil;;;;;;;;;;;;
BRA06485;Brasil;;;;;;;;;;;;
BRA06486;Brasil;Nenhuma;Nenhuma;Ninguna;;;;;;;;;
BRA06487;Brasil;;;;;;;;;;;;
BRA06488;Brasil;;;;;;;;;;;;
BRA06489;Brasil;;;;;;;;;;;;
BRA06490;Brasil;;;;;;;;;;;;
BRA06491;Brasil;;;;;;;;;;;;
BRA06492;Brasil;;;;;;;;;;;;
BRA06493;Brasil;;;;;;;;;;;;
BRA06494;Brasil;;;;;;;;;;;;
