"survey_Id","Country","D3_gender","Spelling"
"BRA06171","Brasil","feminino","Feminino"
"BRA06172","Brasil","cis","Cis"
"BRA06173","Brasil","Masculino","Masculino"
"BRA06174","Brasil","Feminino","Feminino"
"BRA06175","Brasil","Masculino","Masculino"
"BRA06176","Brasil","feminino","Feminino"
"BRA06177","Brasil","Masculino","Masculino"
"BRA06178","Brasil","Feminino","Feminino"
"BRA06179","Brasil","Masculino","Masculino"
"BRA06180","Brasil","Feminino","Feminino"
"BRA06181","Brasil","Hetero","Hétero"
"BRA06182","Brasil","Feminino","Feminino"
"BRA06183","Brasil","Masculino","Masculino"
"BRA06184","Brasil","Masculino","Masculino"
"BRA06185","Brasil","Masculino","Masculino"
"BRA06186","Brasil","Feminino","Feminino"
"BRA06187","Brasil","Feminino","Feminino"
"BRA06188","Brasil","Hetero","Hétero"
"BRA06189","Brasil","Masculino","Masculino"
"BRA06190","Brasil","Masculino","Masculino"
"BRA06191","Brasil","FEMININO","Feminino"
"BRA06192","Brasil","Feminino","Feminino"
"BRA06193","Brasil","Feminino","Feminino"
"BRA06194","Brasil","feminino","Feminino"
"BRA06195","Brasil","Feminino","Feminino"
"BRA06196","Brasil","feminino","Feminino"
"BRA06197","Brasil","hetero","Hétero"
"BRA06198","Brasil","Masculino","Masculino"
"BRA06199","Brasil","Masculino (CIS)","Masculino (cis)"
"BRA06200","Brasil","Feminino","Feminino"
"BRA06201","Brasil","feminino","Feminino"
"BRA06202","Brasil","mulher","Mulher"
"BRA06203","Brasil","Masculino","Masculino"
"BRA06204","Brasil","Feminino","Feminino"
"BRA06205","Brasil","Feminino","Feminino"
"BRA06206","Brasil","Feminino","Feminino"
"BRA06207","Brasil","feminino","Feminino"
"BRA06208","Brasil","Feminino","Feminino"
"BRA06209","Brasil","Heterossexual","Heterossexual"
"BRA06210","Brasil","Feminino","Feminino"
"BRA06211","Brasil","Masculino","Masculino"
"BRA06212","Brasil","feminino","Feminino"
"BRA06213","Brasil","Mulher","Mulher"
"BRA06214","Brasil","Masculino","Masculino"
"BRA06215","Brasil","Masculino","Masculino"
"BRA06216","Brasil","Mulher","Mulher"
"BRA06217","Brasil","Masculino","Masculino"
"BRA06218","Brasil","heterosexual feminino","Heterossexual feminino"
"BRA06219","Brasil","Feminino","Feminino"
"BRA06220","Brasil","Feminino","Feminino"
"BRA06221","Brasil","Masculino","Masculino"
"BRA06222","Brasil","Femininofeminino","Feminino"
"BRA06223","Brasil","Feminino","Feminino"
"BRA06224","Brasil","Homem","Homem"
"BRA06225","Brasil","Masculino","Masculino"
"BRA06226","Brasil","Feminino","Feminino"
"BRA06227","Brasil","Masculino","Masculino"
"BRA06228","Brasil","Hetero","Hétero"
"BRA06229","Brasil","Feminino","Feminino"
"BRA06230","Brasil","Feminino","Feminino"
"BRA06231","Brasil","FEMININO","Feminino"
"BRA06232","Brasil","Feminino","Feminino"
"BRA06233","Brasil","Feminino","Feminino"
"BRA06234","Brasil","Feminino","Feminino"
"BRA06235","Brasil","Feminino","Feminino"
"BRA06236","Brasil","Hetero","Hétero"
"BRA06237","Brasil","Feminino","Feminino"
"BRA06238","Brasil","Feminino","Feminino"
"BRA06239","Brasil","Feminino","Feminino"
"BRA06240","Brasil","Homem","Homem"
"BRA06241","Brasil","Feminino","Feminino"
"BRA06242","Brasil","Feminino","Feminino"
"BRA06243","Brasil","Feminino","Feminino"
"BRA06244","Brasil","Mulher","Mulher"
"BRA06245","Brasil","Feminino","Feminino"
"BRA06246","Brasil","Feminino","Feminino"
"BRA06247","Brasil","Masculino","Masculino"
"BRA06248","Brasil","Masculino","Masculino"
"BRA06249","Brasil","feminino","Feminino"
"BRA06250","Brasil","Masculino","Masculino"
"BRA06251","Brasil","Feminino","Feminino"
"BRA06252","Brasil","Feminino","Feminino"
"BRA06253","Brasil","Masculino","Masculino"
"BRA06254","Brasil","feminino","Feminino"
"BRA06255","Brasil","feminino","Feminino"
"BRA06256","Brasil","Feminino","Feminino"
"BRA06257","Brasil","FEMININO","Feminino"
"BRA06258","Brasil","Feminino","Feminino"
"BRA06259","Brasil","Mulher","Mulher"
"BRA06260","Brasil","Masculino","Masculino"
"BRA06261","Brasil","feminino","Feminino"
"BRA06262","Brasil","Feminino","Feminino"
"BRA06263","Brasil","feminino","Feminino"
"BRA06264","Brasil","Masculino","Masculino"
"BRA06265","Brasil","Masculino","Masculino"
"BRA06266","Brasil","Masculino","Masculino"
"BRA06267","Brasil","Feminino","Feminino"
"BRA06268","Brasil","Mulher","Mulher"
"BRA06269","Brasil","Feminina","Feminina"
"BRA06270","Brasil","Feminino","Feminino"
"BRA06271","Brasil","feminino","Feminino"
"BRA06272","Brasil","Feminino","Feminino"
"BRA06273","Brasil","Feminino","Feminino"
"BRA06274","Brasil","Mulher","Mulher"
"BRA06275","Brasil","Masculino","Masculino"
"BRA06276","Brasil","Masculino","Masculino"
"BRA06277","Brasil","Feminino","Feminino"
"BRA06278","Brasil","Masculino","Masculino"
"BRA06279","Brasil","Feminino","Feminino"
"BRA06280","Brasil","Feminino","Feminino"
"BRA06281","Brasil","Masculino","Masculino"
"BRA06282","Brasil","Masculino","Masculino"
"BRA06283","Brasil","Masculino","Masculino"
"BRA06284","Brasil","Hetereo","Hétero"
"BRA06285","Brasil","Masculino","Masculino"
"BRA06286","Brasil","Feminino","Feminino"
"BRA06287","Brasil","feminino","Feminino"
"BRA06288","Brasil","Feminino","Feminino"
"BRA06289","Brasil","Masculino","Masculino"
"BRA06290","Brasil","Feminina","Feminina"
"BRA06291","Brasil","heteronormativo","Heteronormativo"
"BRA06292","Brasil","Masculino","Masculino"
"BRA06293","Brasil","Cisgênero","Cisgênero"
"BRA06294","Brasil","Feminino","Feminino"
"BRA06295","Brasil","Feminino","Feminino"
"BRA06296","Brasil","Masculino","Masculino"
"BRA06297","Brasil","Masculino","Masculino"
"BRA06298","Brasil","Mulher","Mulher"
"BRA06299","Brasil","Masculino","Masculino"
"BRA06300","Brasil","Mulher","Mulher"
"BRA06301","Brasil","Masculino","Masculino"
"BRA06302","Brasil","hetero","Hétero"
"BRA06303","Brasil","Cis","Cis"
"BRA06304","Brasil","cisgênero","Cisgênero"
"BRA06305","Brasil","Feminino","Feminino"
"BRA06306","Brasil","Masculino","Masculino"
"BRA06307","Brasil","Masculino","Masculino"
"BRA06308","Brasil","Feminino","Feminino"
"BRA06309","Brasil","Masculino","Masculino"
"BRA06310","Brasil","Masculino","Masculino"
"BRA06311","Brasil","Feminino","Feminino"
"BRA06312","Brasil","Mulher","Mulher"
"BRA06313","Brasil","Feminino","Feminino"
"BRA06314","Brasil","Feminino","Feminino"
"BRA06315","Brasil","Homem hétero","Homem hétero"
"BRA06316","Brasil","Masculino","Masculino"
"BRA06317","Brasil","Masculino","Masculino"
"BRA06318","Brasil","Hetero","Hétero"
"BRA06319","Brasil","Masculino","Masculino"
"BRA06320","Brasil","Masculino","Masculino"
"BRA06321","Brasil","Heterossexual","Heterossexual"
"BRA06322","Brasil","Masculino","Masculino"
"BRA06323","Brasil","Masculino","Masculino"
"BRA06324","Brasil","Masculino","Masculino"
"BRA06325","Brasil","Masculino","Masculino"
"BRA06326","Brasil","Hetereo","Hétero"
"BRA06327","Brasil","Hetereo","Hétero"
"BRA06328","Brasil","Feminino","Feminino"
"BRA06329","Brasil","Feminino","Feminino"
"BRA06330","Brasil","Hetereo","Hétero"
"BRA06331","Brasil","Masculino","Masculino"
"BRA06332","Brasil","Feminino","Feminino"
"BRA06333","Brasil","Masculino","Masculino"
"BRA06334","Brasil","Hetereo","Hétero"
"BRA06335","Brasil","Masculino","Masculino"
"BRA06336","Brasil","Homossexual","Homossexual"
"BRA06337","Brasil","Feminino","Feminino"
"BRA06338","Brasil","Feminino","Feminino"
"BRA06339","Brasil","Hetereo","Hétero"
"BRA06340","Brasil","Masculino","Masculino"
"BRA06341","Brasil","Masculino","Masculino"
"BRA06342","Brasil","Hetereo","Hétero"
"BRA06343","Brasil","Feminino","Feminino"
"BRA06344","Brasil","Fminino","Feminino"
"BRA06345","Brasil","Feminino","Feminino"
"BRA06346","Brasil","Hetereo","Hétero"
"BRA06347","Brasil","Feminino","Feminino"
"BRA06348","Brasil","Bissexual","Bissexual"
"BRA06349","Brasil","Hetereo","Hétero"
"BRA06350","Brasil","Feminino","Feminino"
"BRA06351","Brasil","Feminino","Feminino"
"BRA06352","Brasil","Masculino","Masculino"
"BRA06353","Brasil","Masculino","Masculino"
"BRA06354","Brasil","Masculino","Masculino"
"BRA06355","Brasil","Masculino","Masculino"
"BRA06356","Brasil","Masculina","Masculina"
"BRA06357","Brasil","Masculino","Masculino"
"BRA06358","Brasil","Masculino","Masculino"
"BRA06359","Brasil","Masculino","Masculino"
"BRA06360","Brasil","Feminino","Feminino"
"BRA06361","Brasil","Masculino","Masculino"
"BRA06362","Brasil","Hetereo","Hétero"
"BRA06363","Brasil","Homossexual","Homossexual"
"BRA06364","Brasil","Feminino","Feminino"
"BRA06365","Brasil","Hetereo","Hétero"
"BRA06366","Brasil","Hetero","Hétero"
"BRA06367","Brasil","Masculino","Masculino"
"BRA06368","Brasil","Masculino","Masculino"
"BRA06369","Brasil","Masculino","Masculino"
"BRA06370","Brasil","Masculino","Masculino"
"BRA06371","Brasil","Masculino","Masculino"
"BRA06372","Brasil","Masculino","Masculino"
"BRA06373","Brasil","Masculino","Masculino"
"BRA06374","Brasil","Masculino","Masculino"
"BRA06375","Brasil","cis","Cis"
"BRA06376","Brasil","Feminino","Feminino"
"BRA06377","Brasil","Masculino","Masculino"
"BRA06378","Brasil","Masculino","Masculino"
"BRA06379","Brasil","Masculino","Masculino"
"BRA06380","Brasil","Masculino","Masculino"
"BRA06381","Brasil","Masculino","Masculino"
"BRA06382","Brasil","Hetero","Hétero"
"BRA06383","Brasil","Masculino","Masculino"
"BRA06384","Brasil","Feminismo","Feminismo"
"BRA06385","Brasil","Heterosexual","Heterossexual"
"BRA06386","Brasil","Masculino","Masculino"
"BRA06387","Brasil","Masculino","Masculino"
"BRA06388","Brasil","Feminino","Feminino"
"BRA06389","Brasil","Masculino","Masculino"
"BRA06390","Brasil","Masculino","Masculino"
"BRA06391","Brasil","Masculino","Masculino"
"BRA06392","Brasil","Masculino","Masculino"
"BRA06393","Brasil","Feminino","Feminino"
"BRA06394","Brasil","Hétero","Hétero"
"BRA06395","Brasil","Heterossexual","Heterossexual"
"BRA06396","Brasil","Masculino","Masculino"
"BRA06397","Brasil","Hetero","Hétero"
"BRA06398","Brasil","MULHER","Mulher"
"BRA06399","Brasil","Masculino","Masculino"
"BRA06400","Brasil","Masculino","Masculino"
"BRA06401","Brasil","Masculino","Masculino"
"BRA06402","Brasil","Masculino","Masculino"
"BRA06403","Brasil","Masculino","Masculino"
"BRA06404","Brasil","Masculino","Masculino"
"BRA06405","Brasil","Masculino","Masculino"
"BRA06406","Brasil","Feminino","Feminino"
"BRA06407","Brasil","Masculino","Masculino"
"BRA06408","Brasil","Masculino","Masculino"
"BRA06409","Brasil","Masculino","Masculino"
"BRA06410","Brasil","Masculino","Masculino"
"BRA06411","Brasil","feminino","Feminino"
"BRA06412","Brasil","feminino","Feminino"
"BRA06413","Brasil","Feminino","Feminino"
"BRA06414","Brasil","feminino","Feminino"
"BRA06415","Brasil","feminino","Feminino"
"BRA06416","Brasil","feminino","Feminino"
"BRA06417","Brasil","Masculino","Masculino"
"BRA06418","Brasil","feminino","Feminino"
"BRA06419","Brasil","Masculino","Masculino"
"BRA06420","Brasil","Masculino","Masculino"
"BRA06421","Brasil","Masculino","Masculino"
"BRA06422","Brasil","Feminino","Feminino"
"BRA06423","Brasil","Masculino","Masculino"
"BRA06424","Brasil","Masculino","Masculino"
"BRA06425","Brasil","Feminino","Feminino"
"BRA06426","Brasil","FEMININO","Feminino"
"BRA06427","Brasil","Masculino","Masculino"
"BRA06428","Brasil","Mulher","Mulher"
"BRA06429","Brasil","Masculino","Masculino"
"BRA06430","Brasil","Feminino","Feminino"
"BRA06431","Brasil","Masculino","Masculino"
"BRA06432","Brasil","Masculino","Masculino"
"BRA06433","Brasil","Masculino","Masculino"
"BRA06434","Brasil","Feminino","Feminino"
"BRA06435","Brasil","Masculino","Masculino"
"BRA06436","Brasil","Masculino","Masculino"
"BRA06437","Brasil","Masculino","Masculino"
"BRA06438","Brasil","Masculino","Masculino"
"BRA06439","Brasil","Masculino","Masculino"
"BRA06440","Brasil","Masculino","Masculino"
"BRA06441","Brasil","Masculino","Masculino"
"BRA06442","Brasil","Masculino","Masculino"
"BRA06443","Brasil","Masculino","Masculino"
"BRA06444","Brasil","Masculino","Masculino"
"BRA06445","Brasil","Masculino","Masculino"
"BRA06446","Brasil","Feminino","Feminino"
"BRA06447","Brasil","Masculino","Masculino"
"BRA06448","Brasil","Masculino","Masculino"
"BRA06449","Brasil","Feminino","Feminino"
"BRA06450","Brasil","Masculino","Masculino"
"BRA06451","Brasil","Masculino","Masculino"
"BRA06452","Brasil","feminino","Feminino"
"BRA06453","Brasil","Masculino","Masculino"
"BRA06454","Brasil","Masculino","Masculino"
"BRA06455","Brasil","Masculino","Masculino"
"BRA06456","Brasil","Masculino","Masculino"
"BRA06457","Brasil","cisgênero","Cisgênero"
"BRA06458","Brasil","Masculino","Masculino"
"BRA06459","Brasil","Masculino","Masculino"
"BRA06460","Brasil","feminino","Feminino"
"BRA06461","Brasil","Masculino","Masculino"
"BRA06462","Brasil","Feminino","Feminino"
"BRA06463","Brasil","feminino","Feminino"
"BRA06464","Brasil","Feminino","Feminino"
"BRA06465","Brasil","feminino","Feminino"
"BRA06466","Brasil","Feminino","Feminino"
"BRA06467","Brasil","Feminino","Feminino"
"BRA06468","Brasil","Masculino","Masculino"
"BRA06469","Brasil","Masculino","Masculino"
"BRA06470","Brasil","Masculino","Masculino"
"BRA06471","Brasil","Feminino","Feminino"
"BRA06472","Brasil","Masculino","Masculino"
"BRA06473","Brasil","Feminino","Feminino"
"BRA06474","Brasil","Masculino","Masculino"
"BRA06475","Brasil","Feminino","Feminino"
"BRA06476","Brasil","Masculino","Masculino"
"BRA06477","Brasil","Masculino","Masculino"
"BRA06478","Brasil","feminino","Feminino"
"BRA06479","Brasil","Feminino","Feminino"
"BRA06480","Brasil","Feminino","Feminino"
"BRA06481","Brasil","Masculino","Masculino"
"BRA06482","Brasil","feminino","Feminino"
"BRA06483","Brasil","Masculino","Masculino"
"BRA06484","Brasil","feminino","Feminino"
"BRA06485","Brasil","Masculino","Masculino"
"BRA06486","Brasil","Masculino","Masculino"
"BRA06487","Brasil","Masculino","Masculino"
"BRA06488","Brasil","Masculino","Masculino"
"BRA06489","Brasil","Masculino","Masculino"
"BRA06490","Brasil","Cisgenero","Cisgênero"
"BRA06491","Brasil","Marcelo","Marcelo"
"BRA06492","Brasil","Masculino","Masculino"
"BRA06493","Brasil","Feminino","Feminino"
"BRA06494","Brasil","FEMININO","Feminino"
"BRA06495","Brasil","FEMININO","Feminino"
"BRA06496","Brasil","Masculino","Masculino"
"BRA06497","Brasil","Feminino","Feminino"
"BRA06498","Brasil","Feminino","Feminino"
"BRA06499","Brasil","Masculino","Masculino"
"BRA06500","Brasil","Masculino","Masculino"
"BRA06501","Brasil","Masculino","Masculino"
"BRA06502","Brasil","Masculino","Masculino"
"BRA06503","Brasil","Masculino","Masculino"
"BRA06504","Brasil","Masculino","Masculino"
"BRA06505","Brasil","Femininos","Femininos"
"BRA06506","Brasil","Masculino","Masculino"
"BRA06507","Brasil","Masculino","Masculino"
"BRA06508","Brasil","Feminino","Feminino"
"BRA06509","Brasil","Feminino","Feminino"
"BRA06510","Brasil","Feminino","Feminino"
"BRA06511","Brasil","Masculino","Masculino"
"BRA06512","Brasil","Feminino","Feminino"
"BRA06513","Brasil","Feminino","Feminino"
"BRA06514","Brasil","Feminino","Feminino"
"BRA06515","Brasil","Masculino","Masculino"
"BRA06516","Brasil","Feminino","Feminino"
"BRA06517","Brasil","Feminino","Feminino"
"BRA06518","Brasil","Feminino","Feminino"
"BRA06519","Brasil","Feminino","Feminino"
"BRA06520","Brasil","Masculino","Masculino"
"BRA06521","Brasil","Masculino","Masculino"
"BRA06522","Brasil","Masculino","Masculino"
"BRA06523","Brasil","Masculino","Masculino"
"BRA06524","Brasil","Feminino","Feminino"
"BRA06525","Brasil","Mulher","Mulher"
"BRA06526","Brasil","Masculino","Masculino"
"BRA06527","Brasil","Feminino","Feminino"
"BRA06528","Brasil","Masculino","Masculino"
"BRA06529","Brasil","Masculino","Masculino"
"BRA06530","Brasil","Masculino","Masculino"
"BRA06531","Brasil","Homem Cis","Homem cis"
"BRA06532","Brasil","Homem","Homem"
"BRA06533","Brasil","Femimino","Feminino"
"BRA06534","Brasil","Masculino","Masculino"
"BRA06535","Brasil","Masculino","Masculino"
"BRA06536","Brasil","Masculino","Masculino"
"BRA06537","Brasil","Masculino","Masculino"
"BRA06538","Brasil","Feminino","Feminino"
"BRA06539","Brasil","Masculino","Masculino"
"BRA06540","Brasil","Feminino","Feminino"
"BRA06541","Brasil","Feminino","Feminino"
"BRA06542","Brasil","Masculino","Masculino"
"BRA06543","Brasil","Feminino","Feminino"
"BRA06544","Brasil","Feminino","Feminino"
"BRA06545","Brasil","Mulher","Mulher"
"BRA06546","Brasil","Feminino","Feminino"
"BRA06547","Brasil","Masculino","Masculino"
"BRA06548","Brasil","Feminino","Feminino"
"BRA06549","Brasil","Feminino","Feminino"
"BRA06550","Brasil","Masculino","Masculino"
"BRA06551","Brasil","Masculino","Masculino"
"BRA06552","Brasil","Feminino","Feminino"
"BRA06553","Brasil","Feminino","Feminino"
"BRA06554","Brasil","Masculino","Masculino"
"BRA06555","Brasil","Feminino","Feminino"
"BRA06556","Brasil","Feminino","Feminino"
"BRA06557","Brasil","hetero","Hétero"
"BRA06558","Brasil","hetero","Hétero"
"BRA06559","Brasil","heterossexual","Heterossexual"
"BRA06560","Brasil","Masculino","Masculino"
"BRA06561","Brasil","Masculino","Masculino"
"BRA06562","Brasil","Masculino","Masculino"
"BRA06563","Brasil","Feminino","Feminino"
"BRA06564","Brasil","Masculino","Masculino"
"BRA06565","Brasil","Hetereo","Hétero"
"BRA06566","Brasil","Mulher","Mulher"
"BRA06567","Brasil","Hetereo","Hétero"
"BRA06568","Brasil","Hétero","Hétero"
"BRA06569","Brasil","Masculino","Masculino"
"BRA06570","Brasil","Feminino","Feminino"
"BRA06571","Brasil","Hetereo","Hétero"
"BRA06572","Brasil","Masculino","Masculino"
"BRA06573","Brasil","Homem","Homem"
"BRA06574","Brasil","Hetereo","Hétero"
"BRA06575","Brasil","Feminino","Feminino"
"BRA06576","Brasil","Hetereo","Hétero"
"BRA06577","Brasil","Feminino","Feminino"
"BRA06578","Brasil","Feminino","Feminino"
"BRA06579","Brasil","Feminino","Feminino"
"BRA06580","Brasil","Homossexual","Homossexual"
"BRA06581","Brasil","Feminino","Feminino"
"BRA06582","Brasil","Mulher","Mulher"
"BRA06583","Brasil","Masculino","Masculino"
"BRA06584","Brasil","Masculino","Masculino"
"BRA06585","Brasil","Homem","Homem"
"BRA06586","Brasil","Feminino","Feminino"
"BRA06587","Brasil","Hetereo","Hétero"
"BRA06588","Brasil","Masculino","Masculino"
"BRA06589","Brasil","Feminino","Feminino"
"BRA06590","Brasil","Masculino","Masculino"
"BRA06591","Brasil","Homem","Homem"
"BRA06592","Brasil","Homem","Homem"
"BRA06593","Brasil","Homossexual","Homossexual"
"BRA06594","Brasil","Masculino","Masculino"
"BRA06595","Brasil","Hetereo","Hétero"
"BRA06596","Brasil","Heterossexual","Heterossexual"
"BRA06597","Brasil","Masculino","Masculino"
"BRA06598","Brasil","Mulher","Mulher"
"BRA06599","Brasil","Hetereo","Hétero"
"BRA06600","Brasil","Feminino","Feminino"
"BRA06601","Brasil","Feminino","Feminino"
"BRA06602","Brasil","HOMEM","Homem"
"BRA06603","Brasil","Feminino","Feminino"
"BRA06604","Brasil","Homem","Homem"
"BRA06605","Brasil","Masculino","Masculino"
"BRA06606","Brasil","Hetereo","Hétero"
"BRA06607","Brasil","Feminino","Feminino"
"BRA06608","Brasil","Feminino","Feminino"
"BRA06609","Brasil","Masculino","Masculino"
"BRA06610","Brasil","Masculino","Masculino"
"BRA06611","Brasil","Masculino","Masculino"
"BRA06612","Brasil","Hetereo","Hétero"
"BRA06613","Brasil","Feminino","Feminino"
"BRA06614","Brasil","Masculino","Masculino"
"BRA06615","Brasil","Feminino","Feminino"
"BRA06616","Brasil","Mulher","Mulher"
"BRA06617","Brasil","Masculino","Masculino"
"BRA06618","Brasil","Hetereo","Hétero"
"BRA06619","Brasil","Masculino","Masculino"
"BRA06620","Brasil","Masculino","Masculino"
