survey_Id;Country;D3_gender;Spelling ;Translate_ES;Synonyms;Contextualization;SOGIE;SOGIE_Classification
BRA05656;Brasil;homem;Homem;Hombre;Masculino;Masculino;Cisgénero;Identidad de género
BRA05657;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05658;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05659;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05660;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05661;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05662;Brasil;Mulher;Mulher;Mujer;Femenino;Femenino;Cisgénero;Identidad de género
BRA05663;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05664;Brasil;heterosexul;Heterossexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05665;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05666;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05667;Brasil;Cisgenero;Cisgênero;Cisgénero;Cisgénero;Cisgénero;Cisgénero;Identidad de género
BRA05668;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05669;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05670;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05671;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05672;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05673;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05674;Brasil;femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05675;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05676;Brasil;Feminina;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05677;Brasil;Hetero;Hétero;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05678;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05679;Brasil;Mulher;Mulher;Mujer;Femenino;Femenino;Cisgénero;Identidad de género
BRA05680;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05681;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05682;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05683;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05684;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05685;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05686;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05687;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05688;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05689;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05690;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05691;Brasil;Hétero;Hétero;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05692;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05693;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05694;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05695;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05696;Brasil;Heterossexual;Heterossexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05697;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05698;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05699;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05700;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05701;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05702;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05703;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05704;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05705;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05706;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05707;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05708;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05709;Brasil;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05710;Brasil;Mulher cis;Mulher cisgênero;Mujer cisgénero;Femenino;Femenino;Cisgénero;Identidad de género
BRA05711;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05712;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05713;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05714;Brasil;FEMININO;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05715;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05716;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05717;Brasil;Mulher;Mulher;Mujer;Femenino;Femenino;Cisgénero;Identidad de género
BRA05718;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05719;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05720;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05721;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05722;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05723;Brasil;Mulher cis;Mulher cisgênero;Mujer cisgénero;Femenino;Femenino;Cisgénero;Identidad de género
BRA05724;Brasil;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05725;Brasil;Hetero;Hétero;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05726;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05727;Brasil;Não Binare;Não-binário;No binario;No binario;No binario;No binario;Identidad de género
BRA05728;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05729;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05730;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05731;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05732;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05733;Brasil;mulher;Mulher;Mujer;Femenino;Femenino;Cisgénero;Identidad de género
BRA05734;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05735;Brasil;Homem;Homem;Hombre;Masculino;Masculino;Cisgénero;Identidad de género
BRA05736;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05737;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05738;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05739;Brasil;Homem;Homem;Hombre;Masculino;Masculino;Cisgénero;Identidad de género
BRA05740;Brasil;Heterossexual;Heterossexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05741;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05742;Brasil;Heterossexual;Heterossexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05743;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05744;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05745;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05746;Brasil;FEMININO;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05747;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05748;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05749;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05750;Brasil;Hetero;Hétero;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05751;Brasil;Homem cis;Homem cisgênero;Hombre cisgénero;Masculino;Masculino;Cisgénero;Identidad de género
BRA05752;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05753;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05754;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05755;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05756;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05757;Brasil;Homem;Homem;Hombre;Masculino;Masculino;Cisgénero;Identidad de género
BRA05758;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05759;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05760;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05761;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05762;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05763;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05764;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05765;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05766;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05767;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05768;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05769;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05770;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05771;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05772;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05773;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05774;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05775;Brasil;Hétero;Hétero;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05776;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05777;Brasil;hetero;Hétero;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05778;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05779;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05780;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05781;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05782;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05783;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05784;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05785;Brasil;Homem Cis;Homem cisgênero;Hombre cisgénero;Masculino;Masculino;Cisgénero;Identidad de género
BRA05786;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05787;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05788;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05789;Brasil;Cisgênero;Cisgênero;Cisgénero;Cisgénero;Cisgénero;Cisgénero;Identidad de género
BRA05790;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05791;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05792;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05793;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05794;Brasil;Hétero;Hétero;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05795;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05796;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05797;Brasil;Feminina;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05798;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05799;Brasil;Homem;Homem;Hombre;Masculino;Masculino;Cisgénero;Identidad de género
BRA05800;Brasil;feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05801;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05802;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05803;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05804;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05805;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05806;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05807;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05808;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05809;Brasil;HEtero;Hétero;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05810;Brasil;heterossexual;Heterossexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05811;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05812;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05813;Brasil;Mulher cis;Mulher cisgênero;Mujer cisgénero;Femenino;Femenino;Cisgénero;Identidad de género
BRA05814;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05815;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05816;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05817;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05818;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05819;Brasil;Masc;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05820;Brasil;Cisgenero;Cisgênero;Cisgénero;Cisgénero;Cisgénero;Cisgénero;Identidad de género
BRA05821;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05822;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05823;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05824;Brasil;homi;Homem;Hombre;Masculino;Masculino;Cisgénero;Identidad de género
BRA05825;Brasil;Mulher;Mulher;Mujer;Femenino;Femenino;Cisgénero;Identidad de género
BRA05826;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05827;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05828;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05829;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05830;Brasil;Feminina;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05831;Brasil;heterosexual;Heterossexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05832;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05833;Brasil;feminino normal;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05834;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05835;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05836;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05837;Brasil;heteresexual;Heterossexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05838;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05839;Brasil;Feminino;Feminino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
BRA05840;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05841;Brasil;Mulher;Mulher;Mujer;Femenino;Femenino;Cisgénero;Identidad de género
BRA05842;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BRA05843;Brasil;hetero;Hétero;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
BRA05844;Brasil;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
