survey_Id;Country;D11_O_professional_area_other;D11_O_professional_area_other_spelling;D11_O_professional_area_other_translate_es
BRA06345;Brasil;;;
BRA06346;Brasil;;;
BRA06347;Brasil;;;
BRA06348;Brasil;;;
BRA06349;Brasil;;;
BRA06350;Brasil;;;
BRA06351;Brasil;;;
BRA06352;Brasil;;;
BRA06353;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06354;Brasil;;;
BRA06355;Brasil;;;
BRA06356;Brasil;;;
BRA06357;Brasil;;;
BRA06358;Brasil;;;
BRA06359;Brasil;;;
BRA06360;Brasil;;;
BRA06361;Brasil;Nenhuma, não estou trabalhando;Desempregado(a);Desempleado(a)
BRA06362;Brasil;;;
BRA06363;Brasil;;;
BRA06364;Brasil;;;
BRA06365;Brasil;;;
BRA06366;Brasil;;;
BRA06367;Brasil;;;
BRA06368;Brasil;;;
BRA06369;Brasil;;;
BRA06370;Brasil;;;
BRA06371;Brasil;;;
BRA06372;Brasil;;;
BRA06373;Brasil;;;
BRA06374;Brasil;;;
BRA06375;Brasil;;;
BRA06376;Brasil;;;
BRA06377;Brasil;nao trabalho;Não Trabalho;No Trabajo
BRA06378;Brasil;;;
BRA06379;Brasil;;;
BRA06380;Brasil;;;
BRA06381;Brasil;Não;Não Informado;No Informado
BRA06382;Brasil;;;
BRA06383;Brasil;;;
BRA06384;Brasil;;;
BRA06385;Brasil;;;
BRA06386;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06387;Brasil;;;
BRA06388;Brasil;;;
BRA06389;Brasil;;;
BRA06390;Brasil;;;
BRA06391;Brasil;;;
BRA06392;Brasil;;;
BRA06393;Brasil;Tecnologia;Tecnologia;Tecnologia
BRA06394;Brasil;;;
BRA06395;Brasil;;;
BRA06396;Brasil;;;
BRA06397;Brasil;;;
BRA06398;Brasil;;;
BRA06399;Brasil;;;
BRA06400;Brasil;;;
BRA06401;Brasil;;;
BRA06402;Brasil;PROPRIETARIO DE UMA EMPRESA;Proprietário(a) de Empresa;Propietario(a) de Empresa
BRA06403;Brasil;;;
BRA06404;Brasil;;;
BRA06405;Brasil;;;
BRA06406;Brasil;;;
BRA06407;Brasil;;;
BRA06408;Brasil;;;
BRA06409;Brasil;;;
BRA06410;Brasil;;;
BRA06411;Brasil;;;
BRA06412;Brasil;;;
BRA06413;Brasil;;;
BRA06414;Brasil;;;
BRA06415;Brasil;;;
BRA06416;Brasil;;;
BRA06417;Brasil;;;
BRA06418;Brasil;;;
BRA06419;Brasil;;;
BRA06420;Brasil;;;
BRA06421;Brasil;;;
BRA06422;Brasil;;;
BRA06423;Brasil;;;
BRA06424;Brasil;;;
BRA06425;Brasil;;;
BRA06426;Brasil;;;
BRA06427;Brasil;;;
BRA06428;Brasil;;;
BRA06429;Brasil;;;
BRA06430;Brasil;;;
BRA06431;Brasil;;;
BRA06432;Brasil;;;
BRA06433;Brasil;;;
BRA06434;Brasil;;;
BRA06435;Brasil;;;
BRA06436;Brasil;;;
BRA06437;Brasil;;;
BRA06438;Brasil;;;
BRA06439;Brasil;Analista de suporte;Analista de Suporte;Analista de Soporte
BRA06440;Brasil;;;
BRA06441;Brasil;;;
BRA06442;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06443;Brasil;;;
BRA06444;Brasil;;;
BRA06445;Brasil;;;
BRA06446;Brasil;;;
BRA06447;Brasil;;;
BRA06448;Brasil;;;
BRA06449;Brasil;;;
BRA06450;Brasil;;;
BRA06451;Brasil;;;
BRA06452;Brasil;;;
BRA06453;Brasil;;;
BRA06454;Brasil;;;
BRA06455;Brasil;;;
BRA06456;Brasil;;;
BRA06457;Brasil;;;
BRA06458;Brasil;;;
BRA06459;Brasil;;;
BRA06460;Brasil;;;
BRA06461;Brasil;;;
BRA06462;Brasil;;;
BRA06463;Brasil;;;
BRA06464;Brasil;;;
BRA06465;Brasil;;;
BRA06466;Brasil;;;
BRA06467;Brasil;;;
BRA06468;Brasil;;;
BRA06469;Brasil;;;
BRA06470;Brasil;;;
BRA06471;Brasil;;;
BRA06472;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06473;Brasil;;;
BRA06474;Brasil;;;
BRA06475;Brasil;;;
BRA06476;Brasil;;;
BRA06477;Brasil;;;
BRA06478;Brasil;;;
BRA06479;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06480;Brasil;;;
BRA06481;Brasil;;;
BRA06482;Brasil;;;
BRA06483;Brasil;;;
BRA06484;Brasil;;;
BRA06485;Brasil;;;
BRA06486;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06487;Brasil;;;
BRA06488;Brasil;;;
BRA06489;Brasil;;;
BRA06490;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06491;Brasil;;;
BRA06492;Brasil;;;
BRA06493;Brasil;;;
BRA06494;Brasil;;;
BRA06495;Brasil;;;
BRA06496;Brasil;;;
BRA06497;Brasil;;;
BRA06498;Brasil;;;
BRA06499;Brasil;;;
BRA06500;Brasil;;;
BRA06501;Brasil;;;
BRA06502;Brasil;;;
BRA06503;Brasil;;;
BRA06504;Brasil;;;
BRA06505;Brasil;;;
BRA06506;Brasil;;;
BRA06507;Brasil;;;
BRA06508;Brasil;;;
BRA06509;Brasil;Nenhum;Não Informado;No Informado
BRA06510;Brasil;Área de direito;Área de Direito;Área de Derecho
BRA06511;Brasil;;;
BRA06512;Brasil;;;
BRA06513;Brasil;;;
BRA06514;Brasil;;;
BRA06515;Brasil;;;
BRA06516;Brasil;;;
BRA06517;Brasil;;;
BRA06518;Brasil;;;
BRA06519;Brasil;;;
BRA06520;Brasil;;;
BRA06521;Brasil;;;
BRA06522;Brasil;;;
BRA06523;Brasil;;;
BRA06524;Brasil;;;
BRA06525;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06526;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06527;Brasil;;;
BRA06528;Brasil;;;
BRA06529;Brasil;;;
BRA06530;Brasil;;;
BRA06531;Brasil;apenas estudando;Estudante;Estudiante
BRA06532;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06533;Brasil;;;
BRA06534;Brasil;;;
BRA06535;Brasil;;;
BRA06536;Brasil;;;
BRA06537;Brasil;;;
BRA06538;Brasil;;;
BRA06539;Brasil;;;
BRA06540;Brasil;;;
BRA06541;Brasil;;;
BRA06542;Brasil;;;
BRA06543;Brasil;;;
BRA06544;Brasil;;;
BRA06545;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06546;Brasil;;;
BRA06547;Brasil;;;
BRA06548;Brasil;;;
BRA06549;Brasil;;;
BRA06550;Brasil;;;
BRA06551;Brasil;;;
BRA06552;Brasil;;;
BRA06553;Brasil;;;
BRA06554;Brasil;;;
BRA06555;Brasil;;;
BRA06556;Brasil;;;
BRA06557;Brasil;;;
BRA06558;Brasil;;;
BRA06559;Brasil;;;
BRA06560;Brasil;;;
BRA06561;Brasil;;;
BRA06562;Brasil;;;
BRA06563;Brasil;;;
BRA06564;Brasil;;;
BRA06565;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06566;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06567;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06568;Brasil;;;
BRA06569;Brasil;;;
BRA06570;Brasil;Não estou;Não Informado;No Informado
BRA06571;Brasil;;;
BRA06572;Brasil;Saúde;Saúde;Salud
BRA06573;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06574;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06575;Brasil;;;
BRA06576;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06577;Brasil;Serviços limpeza;Serviços de Limpeza;Servicios de Limpieza
BRA06578;Brasil;Não trabalho na area;Não Trabalho;No Trabajo
BRA06579;Brasil;;;
BRA06580;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06581;Brasil;;;
BRA06582;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06583;Brasil;;;
BRA06584;Brasil;;;
BRA06585;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06586;Brasil;;;
BRA06587;Brasil;;;
BRA06588;Brasil;;;
BRA06589;Brasil;;;
BRA06590;Brasil;;;
BRA06591;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06592;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06593;Brasil;;;
BRA06594;Brasil;;;
BRA06595;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06596;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06597;Brasil;;;
BRA06598;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06599;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06600;Brasil;;;
BRA06601;Brasil;;;
BRA06602;Brasil;;;
BRA06603;Brasil;;;
BRA06604;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06605;Brasil;;;
BRA06606;Brasil;;;
BRA06607;Brasil;;;
BRA06608;Brasil;;;
BRA06609;Brasil;;;
BRA06610;Brasil;;;
BRA06611;Brasil;;;
BRA06612;Brasil;;;
BRA06613;Brasil;;;
BRA06614;Brasil;;;
BRA06615;Brasil;;;
BRA06616;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06617;Brasil;;;
BRA06618;Brasil;;;
BRA06619;Brasil;;;
BRA06620;Brasil;;;
BRA06621;Brasil;;;
BRA06622;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06623;Brasil;;;
BRA06624;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06625;Brasil;;;
BRA06626;Brasil;;;
BRA06627;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06628;Brasil;;;
BRA06629;Brasil;;;
BRA06630;Brasil;;;
BRA06631;Brasil;;;
BRA06632;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06633;Brasil;;;
BRA06634;Brasil;;;
BRA06635;Brasil;;;
BRA06636;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06637;Brasil;;;
BRA06638;Brasil;;;
BRA06639;Brasil;;;
BRA06640;Brasil;;;
BRA06641;Brasil;;;
BRA06642;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06643;Brasil;;;
BRA06644;Brasil;Nao trabalho;Não Trabalho;No Trabajo
BRA06645;Brasil;;;
BRA06646;Brasil;;;
BRA06647;Brasil;;;
BRA06648;Brasil;;;
BRA06649;Brasil;;;
BRA06650;Brasil;;;
BRA06651;Brasil;;;
BRA06652;Brasil;;;
BRA06653;Brasil;;;
BRA06654;Brasil;;;
BRA06655;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06656;Brasil;;;
BRA06657;Brasil;;;
BRA06658;Brasil;;;
BRA06659;Brasil;Nao trabalho;Não Trabalho;No Trabajo
BRA06660;Brasil;;;
BRA06661;Brasil;;;
BRA06662;Brasil;;;
BRA06663;Brasil;;;
BRA06664;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06665;Brasil;;;
BRA06666;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06667;Brasil;;;
BRA06668;Brasil;Nao trabalho;Não Trabalho;No Trabajo
BRA06669;Brasil;;;
BRA06670;Brasil;;;
BRA06671;Brasil;;;
BRA06672;Brasil;;;
BRA06673;Brasil;;;
BRA06674;Brasil;;;
BRA06675;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06676;Brasil;;;
BRA06677;Brasil;;;
BRA06678;Brasil;;;
BRA06679;Brasil;;;
BRA06680;Brasil;;;
BRA06681;Brasil;;;
BRA06682;Brasil;;;
BRA06683;Brasil;;;
BRA06684;Brasil;;;
BRA06685;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06686;Brasil;;;
BRA06687;Brasil;;;
BRA06688;Brasil;;;
BRA06689;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06690;Brasil;;;
BRA06691;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06692;Brasil;;;
BRA06693;Brasil;;;
BRA06694;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06695;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06696;Brasil;;;
BRA06697;Brasil;;;
BRA06698;Brasil;;;
BRA06699;Brasil;;;
BRA06700;Brasil;;;
BRA06701;Brasil;;;
BRA06702;Brasil;;;
BRA06703;Brasil;;;
BRA06704;Brasil;;;
BRA06705;Brasil;;;
BRA06706;Brasil;;;
BRA06707;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06708;Brasil;;;
BRA06709;Brasil;;;
BRA06710;Brasil;;;
BRA06711;Brasil;;;
BRA06712;Brasil;;;
BRA06713;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06714;Brasil;;;
BRA06715;Brasil;;;
BRA06716;Brasil;;;
BRA06717;Brasil;Não Trabalha;Não Trabalho;No Trabajo
BRA06718;Brasil;;;
BRA06719;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06720;Brasil;;;
BRA06721;Brasil;;;
BRA06722;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06723;Brasil;;;
BRA06724;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06725;Brasil;Não;Não Informado;No Informado
BRA06726;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06727;Brasil;;;
BRA06728;Brasil;;;
BRA06729;Brasil;;;
BRA06730;Brasil;;;
BRA06731;Brasil;;;
BRA06732;Brasil;;;
BRA06733;Brasil;;;
BRA06734;Brasil;;;
BRA06735;Brasil;;;
BRA06736;Brasil;;;
BRA06737;Brasil;;;
BRA06738;Brasil;;;
BRA06739;Brasil;;;
BRA06740;Brasil;;;
BRA06741;Brasil;;;
BRA06742;Brasil;;;
BRA06743;Brasil;;;
BRA06744;Brasil;;;
BRA06745;Brasil;;;
BRA06746;Brasil;;;
BRA06747;Brasil;;;
BRA06748;Brasil;;;
BRA06749;Brasil;;;
BRA06750;Brasil;;;
BRA06751;Brasil;;;
BRA06752;Brasil;;;
BRA06753;Brasil;;;
BRA06754;Brasil;;;
BRA06755;Brasil;;;
BRA06756;Brasil;;;
BRA06757;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06758;Brasil;;;
BRA06759;Brasil;;;
BRA06760;Brasil;;;
BRA06761;Brasil;;;
BRA06762;Brasil;;;
BRA06763;Brasil;Não Trabalho;Não Trabalho;No Trabajo
BRA06764;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06765;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06766;Brasil;;;
BRA06767;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06768;Brasil;;;
BRA06769;Brasil;;;
BRA06770;Brasil;Não estou trabalhando;Não Trabalho;No Trabajo
BRA06771;Brasil;;;
BRA06772;Brasil;;;
BRA06773;Brasil;;;
BRA06774;Brasil;;;
BRA06775;Brasil;;;
BRA06776;Brasil;;;
BRA06777;Brasil;;;
BRA06778;Brasil;;;
BRA06779;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06780;Brasil;;;
BRA06781;Brasil;;;
BRA06782;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06783;Brasil;;;
BRA06784;Brasil;;;
BRA06785;Brasil;Não Trabalho;Não Trabalho;No Trabajo
BRA06786;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06787;Brasil;;;
BRA06788;Brasil;;;
BRA06789;Brasil;;;
BRA06790;Brasil;;;
BRA06791;Brasil;;;
BRA06792;Brasil;;;
BRA06793;Brasil;;;
BRA06794;Brasil;;;
BRA06795;Brasil;;;
BRA06796;Brasil;;;
BRA06797;Brasil;;;
BRA06798;Brasil;;;
BRA06799;Brasil;;;
BRA06800;Brasil;;;
BRA06801;Brasil;;;
BRA06802;Brasil;;;
BRA06803;Brasil;;;
BRA06804;Brasil;;;
BRA06805;Brasil;;;
BRA06806;Brasil;;;
BRA06807;Brasil;;;
BRA06808;Brasil;;;
BRA06809;Brasil;;;
BRA06810;Brasil;;;
BRA06811;Brasil;;;
BRA06812;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06813;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06814;Brasil;;;
BRA06815;Brasil;;;
BRA06816;Brasil;;;
BRA06817;Brasil;;;
BRA06818;Brasil;;;
BRA06819;Brasil;;;
BRA06820;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06821;Brasil;;;
BRA06822;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06823;Brasil;;;
BRA06824;Brasil;;;
BRA06825;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06826;Brasil;;;
BRA06827;Brasil;Saúde;Saúde;Salud
BRA06828;Brasil;;;
BRA06829;Brasil;;;
BRA06830;Brasil;;;
BRA06831;Brasil;;;
BRA06832;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06833;Brasil;;;
BRA06834;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06835;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06836;Brasil;;;
BRA06837;Brasil;;;
BRA06838;Brasil;;;
BRA06839;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06840;Brasil;Não trabalha;Não Trabalho;No Trabajo
BRA06841;Brasil;;;
BRA06842;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06843;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06844;Brasil;;;
BRA06845;Brasil;;;
BRA06846;Brasil;;;
BRA06847;Brasil;;;
BRA06848;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06849;Brasil;;;
BRA06850;Brasil;Nh;Não Informado;No Informado
BRA06851;Brasil;;;
BRA06852;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06853;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06854;Brasil;;;
BRA06855;Brasil;;;
BRA06856;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06857;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06858;Brasil;;;
BRA06859;Brasil;;;
BRA06860;Brasil;;;
BRA06861;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06862;Brasil;;;
BRA06863;Brasil;;;
BRA06864;Brasil;;;
BRA06865;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06866;Brasil;;;
BRA06867;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06868;Brasil;;;
BRA06869;Brasil;;;
BRA06870;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06871;Brasil;;;
BRA06872;Brasil;;;
BRA06873;Brasil;Imobiliário;Imobiliário;Inmobiliario
BRA06874;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06875;Brasil;Nh;Não Informado;No Informado
BRA06876;Brasil;;;
BRA06877;Brasil;;;
BRA06878;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06879;Brasil;;;
BRA06880;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06881;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06882;Brasil;;;
BRA06883;Brasil;;;
BRA06884;Brasil;;;
BRA06885;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06886;Brasil;;;
BRA06887;Brasil;Nh;Não Informado;No Informado
BRA06888;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06889;Brasil;;;
BRA06890;Brasil;;;
BRA06891;Brasil;Nh;Não Informado;No Informado
BRA06892;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06893;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06894;Brasil;Nh;Não Informado;No Informado
BRA06895;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06896;Brasil;Nenhuma;Nenhuma Profissão Informada;Ninguna Profesión Informada
BRA06897;Brasil;;;
BRA06898;Brasil;Não Trabalho;Não Trabalho;No Trabajo
BRA06899;Brasil;Não Trabalho;Não Trabalho;No Trabajo
BRA06900;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06901;Brasil;Nh;Não Informado;No Informado
BRA06902;Brasil;;;
BRA06903;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06904;Brasil;;;
BRA06905;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06906;Brasil;;;
BRA06907;Brasil;Nh;Não Informado;No Informado
BRA06908;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06909;Brasil;;;
BRA06910;Brasil;;;
BRA06911;Brasil;;;
BRA06912;Brasil;Não Trabalho;Não Trabalho;No Trabajo
BRA06913;Brasil;Nh;Não Informado;No Informado
BRA06914;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06915;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06916;Brasil;;;
BRA06917;Brasil;;;
BRA06918;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06919;Brasil;Nh;Não Informado;No Informado
BRA06920;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06921;Brasil;Nh;Não Informado;No Informado
BRA06922;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06923;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06924;Brasil;Nh;Não Informado;No Informado
BRA06925;Brasil;Nh;Não Informado;No Informado
BRA06926;Brasil;Nh;Não Informado;No Informado
BRA06927;Brasil;Nh;Não Informado;No Informado
BRA06928;Brasil;Nh;Não Informado;No Informado
BRA06929;Brasil;Não Trabalho;Não Trabalho;No Trabajo
BRA06930;Brasil;Não traabalha;Não Trabalho;No Trabajo
BRA06931;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06932;Brasil;;;
BRA06933;Brasil;;;
BRA06934;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06935;Brasil;;;
BRA06936;Brasil;;;
BRA06937;Brasil;;;
BRA06938;Brasil;;;
BRA06939;Brasil;;;
BRA06940;Brasil;;;
BRA06941;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06942;Brasil;;;
BRA06943;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06944;Brasil;;;
BRA06945;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06946;Brasil;;;
BRA06947;Brasil;;;
BRA06948;Brasil;;;
BRA06949;Brasil;;;
BRA06950;Brasil;;;
BRA06951;Brasil;;;
BRA06952;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06953;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06954;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06955;Brasil;;;
BRA06956;Brasil;Direito;Direito;Derecho
BRA06957;Brasil;;;
BRA06958;Brasil;;;
BRA06959;Brasil;;;
BRA06960;Brasil;;;
BRA06961;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06962;Brasil;Direito;Direito;Derecho
BRA06963;Brasil;;;
BRA06964;Brasil;;;
BRA06965;Brasil;;;
BRA06966;Brasil;;;
BRA06967;Brasil;;;
BRA06968;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06969;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06970;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06971;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06972;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06973;Brasil;;;
BRA06974;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06975;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06976;Brasil;Não trabalho;Não Trabalho;No Trabajo
BRA06977;Brasil;;;
PER06978;Peru;;;
PER06979;Peru;Sector público;Sector Público;Sector Público
PER06980;Peru;;;
PER06981;Peru;;;
PER06982;Peru;;;
PER06983;Peru;;;
PER06984;Peru;Sector salud;Sector Salud;Sector Salud
PER06985;Peru;;;
PER06986;Peru;;;
PER06987;Peru;;;
PER06988;Peru;Estudio jurídico;Estudio Jurídico;Estudio Jurídico
PER06989;Peru;;;
PER06990;Peru;;;
PER06991;Peru;;;
PER06992;Peru;;;
PER06993;Peru;Diseño arquitectónico;Diseño Arquitectónico;Diseño Arquitectónico
PER06994;Peru;;;
PER06995;Peru;;;
PER06996;Peru;;;
PER06997;Peru;;;
PER06998;Peru;;;
PER06999;Peru;Servicios Legales;Servicios Legales;Servicios Legales
PER07000;Peru;;;
PER07001;Peru;;;
PER07002;Peru;;;
PER07003;Peru;;;
PER07004;Peru;;;
PER07005;Peru;;;
PER07006;Peru;;;
PER07007;Peru;;;
PER07008;Peru;;;
PER07009;Peru;;;
PER07010;Peru;;;
PER07011;Peru;;;
PER07012;Peru;;;
PER07013;Peru;;;
PER07014;Peru;;;
PER07015;Peru;Ventas;Ventas;Ventas
PER07016;Peru;;;
PER07017;Peru;;;
PER07018;Peru;;;
PER07019;Peru;Servicios;Servicios;Servicios
PER07020;Peru;Dugitador;Digitador(a);Digitador(a)
PER07021;Peru;;;
PER07022;Peru;Automotriz;Automotriz;Automotriz
PER07023;Peru;;;
PER07024;Peru;;;
PER07025;Peru;;;
PER07026;Peru;;;
PER07027;Peru;;;
PER07028;Peru;;;
PER07029;Peru;;;
PER07030;Peru;;;
PER07031;Peru;salid;Salud;Salud
PER07032;Peru;;;
PER07033;Peru;;;
PER07034;Peru;;;
PER07035;Peru;;;
PER07036;Peru;;;
PER07037;Peru;;;
PER07038;Peru;Salud;Salud;Salud
PER07039;Peru;;;
PER07040;Peru;;;
PER07041;Peru;;;
PER07042;Peru;;;
PER07043;Peru;Artes y entretenimiento;Artes y Entretenimiento;Artes y Entretenimiento
PER07044;Peru;turismo;Turismo;Turismo
PER07045;Peru;;;
PER07046;Peru;;;
PER07047;Peru;;;
PER07048;Peru;;;
PER07049;Peru;;;
PER07050;Peru;Belleza;Belleza;Belleza
PER07051;Peru;;;
PER07052;Peru;SECTOR SALUD;Sector Salud;Sector Salud
PER07053;Peru;;;
PER07054;Peru;Salud;Salud;Salud
PER07055;Peru;;;
PER07056;Peru;;;
PER07057;Peru;;;
PER07058;Peru;Otro;Otro;Otro
PER07059;Peru;;;
PER07060;Peru;Papelería;Papelería;Papelería
PER07061;Peru;;;
PER07062;Peru;;;
PER07063;Peru;;;
PER07064;Peru;Cuidadora;Cuidador(a);Cuidador(a)
PER07065;Peru;No estoy trabajando;No Trabajo;No Trabajo
PER07066;Peru;;;
PER07067;Peru;;;
PER07068;Peru;;;
PER07069;Peru;Independientemente;Independientemente;Independientemente
PER07070;Peru;Reponedora;Reponedor(a);Reponedor(a)
PER07071;Peru;;;
PER07072;Peru;;;
PER07073;Peru;Nutrición;Nutrición;Nutrición
PER07074;Peru;;;
PER07075;Peru;;;
PER07076;Peru;;;
PER07077;Peru;;;
PER07078;Peru;;;
PER07079;Peru;;;
PER07080;Peru;;;
PER07081;Peru;Certificaciones y servicios técnicos y de procesos;Certificaciones y Servicios Técnicos y de Procesos;Certificaciones y Servicios Técnicos y de Procesos
PER07082;Peru;;;
PER07083;Peru;;;
PER07084;Peru;;;
PER07085;Peru;;;
PER07086;Peru;Asesor de ventas;Asesor(a) de Ventas;Asesor(a) de Ventas
PER07087;Peru;Ventas;Ventas;Ventas
PER07088;Peru;;;
PER07089;Peru;;;
PER07090;Peru;Ventas;Ventas;Ventas
PER07091;Peru;;;
PER07092;Peru;;;
PER07093;Peru;;;
PER07094;Peru;;;
PER07095;Peru;;;
PER07096;Peru;;;
PER07097;Peru;;;
PER07098;Peru;Internacional;Sector Internacional;Sector Internacional
PER07099;Peru;Seguros;Seguros;Seguros
PER07100;Peru;Servicio de limpieza;Servicio de Limpieza;Servicio de Limpieza
PER07101;Peru;;;
